"id","Name","Amount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178","BT22 Gallotech Ventures Inc. (San Roque Sto. Tomas)-OCBS","","December 7, 2021 4:47 PM","1125153","1111576","2236729","2246378","892","111836.45","147309","147309","0","0","0","400","0","400","8","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","892","0","45634.58","0","0","0","0","0","0","0","","","","Gallo/Inno","0","0"
"179","BT23 Gallotech Ventures Inc. (San Rafael Sto. Tomas)-OCBS","","December 7, 2021 4:47 PM","1058569","1012252","2070821","2102193","629","103541.05","109983","109683","4000","0","0","8148","0","4148","162.96","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","629","0","42208.38","0","0","0","0","0","0","0","","","","Gallo/Inno","0","0"
"180","BT24 Betting Station B-Swing 2 (Poblacion 1 Cuenca)-OCBS","","December 7, 2021 4:47 PM","807582","846922","1654504","1555231","100","82725.2","133150","133050","800","0","0","3412","0","2612","68.24","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","100","0","33258.32","0","0","0","0","0","0","0","","","","MANDY","0","0"
"181","BT25 JB22 Cockpit Viewing Services (Palmridge Sta. Maria Sto. Tomas)-OCBS","","December 7, 2021 4:47 PM","1108587","697837","1806424","1816150","4367","90321.2","160693","160693","1760","0","0","3095","0","1335","61.9","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","4367","0","40557.38","0","0","0","0","0","0","0","","","","MANDY","0","0"
"182","BT27 Merry Batangas Pitmaster Inc. (Brgy. IV Sto. Tomas)-OCBS","","December 7, 2021 4:47 PM","431847","411849","843696","811180","0","42184.8","41257","41257","0","0","0","300","0","300","6","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","16879.92","0","0","0","0","0","0","0","","","","MANDY","0","0"
"183","BT28 Merry Batangas Pitmaster Inc. (Palanca San Jose)-OCBS","","December 7, 2021 4:47 PM","233306","240393","473699","460235","0","23684.95","22399","22399","1120","0","0","930","0","-190","18.6","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","9492.58","0","0","0","0","0","0","0","","","","MANDY","0","0"
"184","BT29 Gallotech Ventures Inc. (San Pedro Sto. Tomas)-OCBS","","December 7, 2021 4:47 PM","799225","783907","1583132","1451682","0","79156.6","79561","79561","0","0","0","1666","0","1666","33.32","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","31695.96","0","0","0","0","0","0","0","","","","Gallo/Inno","0","0"
"185","BT30 Talpakan 2.0 Grill And Resto Bar (San Miguel Padre Garcia)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","751776","945275","1697051","1489133","0","84852.55","145270","145270","0","0","0","1600","0","1600","32","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","33973.02","0","0","0","0","0","0","0","","","","MANDY","0","0"
"186","BT31 Five 8MOA Online Gaming Place (Poblacion San Juan)-OCBS","","December 7, 2021 4:47 PM","471251","529312","1000563","937938","348","50028.15","30998","30998","800","0","0","3450","0","2650","69","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","348","0","20428.26","0","0","0","0","0","0","0","","","","NOT","0","0"
"187","BT32 Betting Station B-Swing (Manghinao Proper Bauan)-OCBS","","December 7, 2021 4:47 PM","1248467","1294491","2542958","2460869","0","127147.9","209450","209450","1600","0","0","3300","0","1700","66","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","50925.16","12714.79","12731.29","0","0","0","0","0","","","","dondon","0","0"
"188","BT33 Hiwood Online Gaming Place (Muzon 1st Alitagtag)-OCBS","","December 7, 2021 4:47 PM","523955","440887","964842","910293","600","48242.1","66071","65471","0","0","0","1000","0","1000","20","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","600","0","19916.84","0","0","0","0","0","0","0","","","","NOT","0","0"
"189","BT34 Gallotech Ventures Inc. (San Antonio Sto. Tomas)-OCBS","","December 7, 2021 4:47 PM","665224","661033","1326257","1291895","774","66312.85","77818","77818","0","0","0","3620","0","3620","72.4","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","774","0","27371.54","0","0","0","0","0","0","0","","","","Gallo/Inno","0","0"
"190","BT36 Dimayuga Cockpit Viewing Services (Santiago Malvar)-OCBS","","December 7, 2021 4:47 PM","127335","140987","268322","236700","0","13416.1","15425","15425","0","0","0","1154","0","1154","23.08","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","5389.52","0","0","0","0","0","0","0","","","","MANDY","0","0"
"191","BT37 Merry Batangas Pitmaster Inc. (Sampaloc Talisay)-OCBS","","December 7, 2021 4:47 PM","367246","199412","566658","364860","0","28332.9","24690","24690","0","0","0","550","0","550","11","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","11344.16","0","0","0","0","0","0","0","","","","MANDY","0","0"
"192","BU01 Triple JB Viewing (Hagonoy)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","1667285","1481910","3149195","3027604","0","157459.75","257352","257352","1600","0","0","3740","0","2140","74.8","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","63058.7","0","0","0","0","0","0","0","","","","Ojie","0","0"
"193","BU02 Obandonado Restobar and Grill (Obando)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","487421","529502","1016923","1010819","0","50846.15","88935","88935","1600","0","0","1820","0","220","36.4","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","20374.86","0","0","0","0","0","0","0","","","","Ojie","0","0"
"194","BU03 The Blue's Restaurant (San Rafael)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","201759","225568","427327","419027","100","21366.35","82704","82604","800","0","0","450","0","-350","9","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","100","0","8655.54","0","0","0","0","0","0","0","","","","Ojie","0","0"
"195","BU04 UFCC Meridien Vista Pay Per View Services (Caltex-Malipampang)-OCBS","","December 7, 2021 4:47 PM","613540","805977","1419517","1215027","0","70975.85","139958","139958","1600","0","0","2820","0","1220","56.4","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","28446.74","0","0","0","0","0","0","0","","","","ojie","0","0"
"196","BU05 UFCC Meridien Vista Pay Per View Services (Poblacion)-OCBS","","December 7, 2021 4:47 PM","216407","194657","411064","390667","0","20553.2","23830","23830","0","0","0","1530","0","1530","30.6","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","8251.88","0","0","0","0","0","0","0","","","","Ojie","0","0"
"197","BU06 MarJay Betting Station (Bocaue)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","2817852","2712500","5530352","5394204","0","276517.6","507987","507987","2400","0","0","2720","0","320","54.4","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","110661.44","0","0","0","0","0","0","0","","","","Ojie","0","0"
"198","BU07 By Pass Grill & Restaurant (San Rafael)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","582323","732190","1314513","1196921","0","65725.65","188970","188970","800","0","0","6010","0","5210","120.2","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","26410.46","0","0","0","0","0","0","0","","","","Ojie","0","0"
"199","BU09 BG Snacks Online Gaming Place (Tabing Ilog Marilao)-OCBS","","December 7, 2021 4:47 PM","257452","274631","532083","493445","0","26604.15","34376","34376","0","0","0","300","0","300","6","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","10647.66","0","0","0","0","0","0","0","","","","Ojie","0","0"
"200","BU11 Sagittarius Grill House (Bocaue)-OCBS","","December 7, 2021 4:47 PM","774179","861629","1635808","1650186","1035","81790.4","105940","105500","4800","0","0","6425","0","1625","128.5","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","1035","0","33879.66","0","0","0","0","0","0","0","","","","Ojie","0","0"
"201","BU12 SC Restobar/SC Online Gaming Place (Pandi)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","691347","714569","1405916","1349737","0","70295.8","117332","117332","0","0","0","16360","0","16360","327.2","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","28445.52","0","0","0","0","0","0","0","","","","Ojie","0","0"
"202","BU13 Pandi Online Gaming Place (Matanda Pandi)-OCBS","","December 7, 2021 4:47 PM","451415","395643","847058","779127","0","42352.9","60120","60120","0","0","0","1110","0","1110","22.2","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","16963.36","0","0","0","0","0","0","0","","","","Ojie","0","0"
"203","BU14 D & D Betting Station (Caingin Bocaue)-OCBS","","December 7, 2021 4:47 PM","1952728","2223889","4176617","4014260","246","208830.85","391812","391812","800","0","0","5080","0","4280","101.6","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","246","0","83879.94","0","0","0","0","0","0","0","","","","Ojie","0","0"
"204","BU16 BG Snacks Online Gaming Place (Lambakin Marilao)-OCBS","","December 7, 2021 4:47 PM","276079","296764","572843","598588","0","28642.15","81314","81314","0","0","0","1200","0","1200","24","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","11480.86","0","0","0","0","0","0","0","","","","Ojie","0","0"
"205","BU17 Videnri Pablo's Betting Station (San Vicente San Miguel)-OCBS","","December 7, 2021 4:47 PM","1232598","1155117","2387715","2320753","0","119385.75","270623","270623","4000","0","0","3870","0","-130","77.4","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","47831.7","0","0","0","0","0","0","0","","","","Ojie","0","0"
"206","BU18 San Rafael Sabong Sports Live Gaming (Cruz Na Daan)-OCBS","","December 7, 2021 4:47 PM","575889","597972","1173861","1146379","0","58693.05","85334","85334","800","0","0","3110","0","2310","62.2","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","23539.42","0","0","0","0","0","0","0","","","","Ojie","0","0"
"207","BU19 Pandi Online Gaming Place (Culianin Plaridel)-OCBS","","December 7, 2021 4:47 PM","734132","897974","1632106","1636102","488","81605.3","72201","72201","0","0","0","3260","0","3260","65.2","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","488","0","33195.32","0","0","0","0","0","0","0","","","","Ojie","0","0"
"208","BU20 G.P. Online Gaming Place (Saog Marilao)-OCBS","","December 7, 2021 4:47 PM","1010091","1086852","2096943","2006790","3516","104847.15","230959","230959","6720","0","0","3160","0","-3560","63.2","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","3516","0","45518.06","0","0","0","0","0","0","0","","","","Ojie","0","0"
"209","BU22 GHGL Betting Station (Camias San Miguel)-OCBS","","December 7, 2021 4:47 PM","372671","516311","888982","857229","0","44449.1","105200","105200","0","0","0","400","0","400","8","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","17787.64","0","0","0","0","0","0","0","","","","Ojie","0","0"
"210","BU25 Videnri Pablo's Betting Station (Branch-Bantog San Miguel)-OCBS","","December 7, 2021 4:47 PM","524917","758664","1283581","1215706","729","64179.05","161645","161645","6400","0","0","7000","0","600","140","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","729","0","26540.62","0","0","0","0","0","0","0","","","","Ojie","0","0"
"211","BU26 KPD Online Gaming Place (Partida Norzagaray)-OCBS","","December 7, 2021 4:47 PM","4945456","4762414","9707870","9721634","1349","485393.5","1139801","1139801","800","0","0","3890","0","3090","77.8","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","1349","0","195584.2","0","0","0","0","0","0","0","","","","Ojie","0","0"
"212","BU27 Todo Suerte Gaming Beting Station (Bagong Buhay I SJDM)-OCBS","","December 7, 2021 4:47 PM","605429","543578","1149007","1057525","300","57450.35","76493","76493","1600","0","0","2500","0","900","50","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","300","0","23330.14","0","0","0","0","0","0","0","","","","NORA","0","0"
"213","BU28 D & D Betting Station (Panginay Balagtas)-OCBS","","December 7, 2021 4:47 PM","706444","729822","1436266","1321271","0","71813.3","125950","125950","0","0","0","2560","0","2560","51.2","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","28776.52","0","0","0","0","0","0","0","","","","ojie","0","0"
"214","BU29 B.ET Online Gaming Casino (Tigpalas San Miguel)-OCBS","","December 7, 2021 4:47 PM","1266048","1248157","2514205","2715599","0","125710.25","377313","377313","0","0","0","2440","0","2440","48.8","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","50332.9","0","0","0","0","0","0","0","","","","ojie","0","0"
"215","BU30 SC Online Gaming Place (Purok 1 Sto. Niño Plaridel)-OCBS","","December 7, 2021 4:47 PM","349850","328093","677943","624510","373","33897.15","60586","60386","800","0","200","900","0","100","18","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","573","0","14149.86","0","0","0","0","0","0","0","","","","ojie","0","0"
"216","BU31 MMSL Betting Staion (Santo Cristo Baliwag)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","354487","323577","678064","636151","200","33903.2","64822","64622","960","0","0","1230","0","270","24.6","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","200","0","13785.88","0","0","0","0","0","0","0","","","","ojie","0","0"
"217","BU32 Filipina's Caffee Online Gaming Place (Malipampang San Ildefonso)-OCBS","","December 7, 2021 4:47 PM","825486","824350","1649836","1750173","0","82491.8","141025","141025","6000","0","0","3900","0","-2100","78","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","33074.72","0","0","0","0","0","0","0","","","","ojie","0","0"
"218","BU33 GGD Online Gaming Place (Tangos Baliwag)-OCBS","","December 7, 2021 4:47 PM","1124412","1350415","2474827","2498496","0","123741.35","162436","162436","0","0","0","8930","0","8930","178.6","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","49675.14","0","0","0","0","0","0","0","","","","ojie","0","0"
"219","BU34 6 Stars OCBS Betting Station (Turo Bocaue)-OCBS","","December 7, 2021 4:47 PM","1789013","1786502","3575515","3862144","706","178775.75","216064","215864","1600","0","0","1100","0","-500","22","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","706","0","73642.44","0","0","0","0","0","30000","0","","","","ojie","70207","0"
"220","BU35 Cent Restobar (Siling Bata Pandi)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","532406","347265","879671","849605","0","43983.55","79661","79661","1760","0","0","740","0","-1020","14.8","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","17608.22","0","0","0","0","0","0","0","","","","ojie","0","0"
"221","BU36 Triple A Kuzuri Gamehouse Inc. (Ibayo Marilao)-OCBS","","December 7, 2021 4:47 PM","341855","367910","709765","627771","0","35488.25","77586","77586","0","0","0","1330","0","1330","26.6","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","14221.9","0","0","0","0","0","0","0","","","","ojie","0","0"
"222","BU37 Be All-Win Betting & Restobar (Poblacion Bustos)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","162254","275344","437598","485570","500","21879.9","40110","39610","0","0","0","320","0","320","6.4","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","500","0","9258.36","0","0","0","0","0","0","0","","","","ojie","0","0"
"223","CA01 KAII Betting Station (Mabini St. Brgy. 006 Dist. 2)-OCBS","","December 7, 2021 4:47 PM","706907","798892","1505799","1418944","2788","75289.95","117324","116324","0","0","0","1900","0","1900","38","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","2788","0","32941.98","0","7538.495","7538.495","0","0","0","0","","","","gofw","0","0"
"224","CA02 ALI Betting Station (Samson Rd. Brgy. 074 Dist. 2)-OCBS","","December 7, 2021 4:47 PM","1276260","1241855","2518115","2331192","3829","125905.75","157458","156008","2400","0","0","5560","0","3160","111.2","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","3829","0","54302.5","0","12618.375","12618.375","0","0","0","0","","","","gofw","0","0"
"225","CA03 DJ Refreshment and Tambayan Betting Station (A. Mabini St. Brgy. 013 Dist. 2)-OCBS","","December 7, 2021 4:47 PM","787196","913329","1700525","1659855","2649","85026.25","169260","169260","3200","0","0","1630","0","-1570","32.6","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","2649","0","36692.1","0","8510.775","8510.775","0","0","0","0","","","","gofw","0","0"
"226","CA04 Dacasin Off-Cockpit Betting Station (Blk 22 Lot 7 Phase 2 Brgy. 035 Dist. 2)-OCBS","","December 7, 2021 4:47 PM","648860","732740","1381600","1303458","100","69080","130150","130050","2400","0","0","650","0","-1750","13","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","100","0","27745","0","6911.25","6911.25","0","0","0","0","","","","gofw","0","0"
"227","CA05 Hagdan Betting Station (Old Samson Rd. Brgy. 078 Dist. 1)-OCBS","","December 7, 2021 4:47 PM","551797","538077","1089874","1040058","3150","54493.7","88436","87836","2000","0","0","4350","0","2350","87","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","3150","0","25034.48","0","5471.12","5471.12","0","0","0","0","","","","GOFW","0","0"
"228","CA06 Fortune Fun Gaming Corporation (Dagat Dagatan Brgy. 008 Dist. 2)-OCBS","","December 7, 2021 4:47 PM","2365939","2573190","4939129","4605602","1531","246956.45","385940","385940","6400","0","0","12730","0","6330","254.6","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","1531","0","100568.18","0","24759.295","24759.295","0","0","0","0","","","","GOFW","0","0"
"229","CA07 Hari Ng Yambo OTB (Samson Rd. Brgy. 072 Dist. 2)-OCBS-OTB","","December 7, 2021 4:47 PM","1075102","1621322","2696424","2420444","500","134821.2","255333","254833","800","0","0","1750","0","950","35","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","500","0","54463.48","0","13490.87","13490.87","0","0","0","0","","","","GOFW","0","0"
"230","CA08 Todo Suerte Gaming Beting Station (Victory Central Mall Brgy. 072 Dist. 2)-OCBS","","December 7, 2021 4:47 PM","421595","340298","761893","655427","776","38094.65","26060","26060","0","0","0","650","0","650","13","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","776","0","16026.86","0","0","0","0","0","0","0","","","","NORA","0","0"
"231","CA09 Jhari's Grill Hauz (Teodoro St. 9th Ave Brgy. 062 Dist. 2)-OCBS","","December 7, 2021 4:47 PM","274825","344449","619274","604768","6152","30963.7","72049","72049","0","0","0","0","0","0","0","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","6152","0","18537.48","0","3096.37","3096.37","0","0","0","0","","","","GOFW","0","0"
"232","CB01 Toledo E-Games Inc. (Commercial Complex)-OCBS","","December 7, 2021 4:47 PM","348402","316842","665244","610839","1984","33262.2","53771","53631","0","0","0","1800","0","1800","36","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","1984","0","15324.88","0","0","0","0","0","0","0","","","","NOT","0","0"
"233","CB02 Toledo E-Games Inc. (Payag)-OCBS","","December 7, 2021 4:47 PM","284167","383711","667878","572685","0","33393.9","68564","68564","0","0","0","400","0","400","8","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","13365.56","0","0","0","0","0","0","0","","","","NOT","0","0"
"234","CB03 Toledo E-Games Inc. (Contact Point/Luray II Sipaway)-OCBS","","December 7, 2021 4:47 PM","311574","297770","609344","569837","0","30467.2","37969","37969","0","0","0","1770","0","1770","35.4","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","12222.28","0","0","0","0","0","0","0","","","","NOT","0","0"
"235","CB05 Innotech Ventures Inc./Yayoy's Grill & Resto Bar (Capitol Site)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","586619","629964","1216583","1151220","678","60829.15","75598","75098","5600","0","0","3750","0","-1850","75","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","678","0","25084.66","0","0","0","0","0","0","0","","","","Gallo/Inno","0","0"
"236","CB06 Innotech Ventures Inc./Tambayan Food Park & KTV (Bulacao Cebu City)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","540640","606149","1146789","1108546","105","57339.45","145793","145688","800","0","0","1220","0","420","24.4","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","105","0","23065.18","0","0","0","0","0","0","0","","","","Gallo/Inno","0","0"
"237","CB08 Innotech Ventures Inc. (BYS Complex Restaurant Cebu City)-OCBS-RESTOBAR","","December 7, 2021 4:47 PM","832473","873287","1705760","1597791","0","85288","121064","121064","2440","0","0","15177","0","12737","303.54","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","34418.74","0","0","0","0","0","0","0","","","","Gallo/Inno","0","0"
"238","CB09 Innotech Ventures Inc./Pardo OCBS (Tagunol Cogon Cebu City)-OCBS","","December 7, 2021 4:47 PM","355539","316452","671991","618297","0","33599.55","54694","54694","0","0","0","1000","0","1000","20","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","13459.82","0","0","0","0","0","0","0","","","","Gallo/Inno","0","0"
"239","CB11 IceAngel Gaming Center (Zapatera Cebu City)-OCBS","","December 7, 2021 4:47 PM","1082570","1059262","2141832","2067466","200","107091.6","165642","165342","2400","0","100","9975","0","7575","199.5","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","300","0","43493.62","0","0","0","0","0","0","0","","","","NOT","7874","0"
"240","CB12 Innotech Ventures Inc./ Bossing Foodpark (Mambaling Cebu City)-OCBS","","December 7, 2021 4:47 PM","837031","822778","1659809","1622720","0","82990.45","134330","134330","2400","0","0","2600","0","200","52","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","33248.18","0","0","0","0","0","0","0","","","","Gallo/Inno","0","0"
"241","CB13 Lambert Flores Betting Station (Ermita Cebu City)-OCBS","","December 7, 2021 4:47 PM","118978","129070","248048","245794","191","12402.4","7911","7911","0","0","0","200","0","200","4","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","191","0","5155.96","0","0","0","0","0","0","0","","","","NOT","0","0"
"242","CB14 Innotech Ventures Inc. (Hapi-Hapi Cmpd. Tisa Cebu City)-OCBS","","December 7, 2021 4:47 PM","357426","349177","706603","673001","200","35330.15","58465","58265","0","0","0","2340","0","2340","46.8","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","200","0","14378.86","0","0","0","0","0","0","0","","","","Gallo/Inno","0","0"
"243","CB15 WhiteHatch Betting Station (MJ Cuenco Mabolo Cebu City)-OCBS","","December 7, 2021 4:47 PM","863476","879684","1743160","1710711","1175","87158","113103","112703","800","0","0","2070","0","1270","41.4","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","1175","0","36079.6","0","0","0","0","0","0","0","","","","NOT","0","0"
"244","CB16 Queen's C-Tea Grill House (Duterte Cebu City)-OCBS","","December 7, 2021 4:47 PM","113487","141299","254786","233571","931","12739.3","23909","23909","0","0","0","710","0","710","14.2","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","931","0","6040.92","0","0","0","0","0","0","0","","","","NOT","0","0"
"245","CB17 Innotech Ventures Inc. (V. Sotto Tinago Cebu City)-OCBS","","December 7, 2021 4:47 PM","655277","576633","1231910","1144883","0","61595.5","80607","80607","800","0","0","3390","0","2590","67.8","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","24706","0","0","0","0","0","0","0","","","","Gallo/Inno","0","0"
"246","CB18 Innotech Ventures Inc./Antoque's Convenience Store (Kamputhaw Cebu City)-OCBS-STORE","","December 7, 2021 4:47 PM","285742","255280","541022","498764","0","27051.1","54838","54838","800","0","0","1300","0","500","26","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","10846.44","0","0","0","0","0","0","0","","","","Gallo/Inno","0","0"
"247","CB19 Bentang Food House (Labangon Cebu City)-OCBS","","December 7, 2021 4:47 PM","505834","525368","1031202","973940","200","51560.1","64259","64059","800","0","0","2463","0","1663","49.26","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","200","0","20873.3","0","0","0","0","0","0","0","","","","NOT","0","0"
"248","CB20 ASIAPAC Online Gaming Place (Hipodromo Cebu City)-OCBS","","December 7, 2021 4:47 PM","478312","536952","1015264","947344","1433","50763.2","49767","48747","1600","0","150","5030","0","3430","100.6","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","1583","0","21988.88","0","0","0","0","0","0","0","","","","NOT","0","0"
"249","CB21 Toledo E-Games Inc. (RGK Plaza Ctr. Tabunok)-OCBS","","December 7, 2021 4:47 PM","193858","235150","429008","385185","1770","21450.4","26450","26450","0","0","0","1700","0","1700","34","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","1770","0","10384.16","0","0","0","0","0","0","0","","","","NOT","0","0"
"250","CB22 Hiland Gaming Hub (Malubog Cebu City)-OCBS","","December 7, 2021 4:47 PM","121943","109767","231710","216586","0","11585.5","12158","12158","800","0","0","1800","0","1000","36","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","0","0","4670.2","0","0","0","0","0","0","0","","","","NOT","0","0"
"251","CB23 Yin-Yang Gaming Center (San Nicolas Proper Cebu City)-OCBS","","December 7, 2021 4:47 PM","374574","357234","731808","636077","165","36590.4","42205","42205","1600","0","0","2110","0","510","42.2","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","165","0","14843.36","0","0","0","0","0","0","0","","","","NOT","0","0"
"252","CB24 Yin-Yang Gaming Center (Mambaling Cebu City)-OCBS","","December 7, 2021 4:47 PM","176605","210392","386997","354467","499","19349.85","12865","12865","0","0","0","300","0","300","6","0","KIOSK","","2021-12-07T08:47:07.000000Z","2021-12-07T00:00:00.000000Z","499","0","8244.94","0","0","0","0","0","0","0","","","","NOT","0","0"
